,Transaction_ID,Date,Product,Quantity,Price,Total_Sales
264,265,2025-10-31,Product_44,17,106.55,1811.35
265,266,2025-09-11,Product_32,6,55.09,330.54
266,267,2025-05-20,Product_11,2,109.4,218.8
267,268,2025-02-06,Product_22,17,149.46,2540.82
268,269,2025-06-09,Product_22,6,139.88,839.28
269,270,2025-01-09,Product_43,14,103.77,1452.78
270,271,2025-08-21,Product_25,18,205.1,3691.8
271,272,2025-04-09,Product_22,6,153.5,921.0
272,273,2025-05-27,Product_28,10,189.63,1896.3
273,274,2025-10-31,Product_29,18,135.04,2430.72
274,275,2025-07-27,Product_13,9,14.82,133.38
275,276,2025-05-11,Product_18,8,89.35,714.8
276,277,2025-06-01,Product_2,10,192.01,1920.1
277,278,2025-02-23,Product_29,17,129.39,2199.63
278,279,2025-04-30,Product_21,6,30.74,184.44
279,280,2025-06-10,Product_15,14,143.7,2011.8
280,281,2025-04-26,Product_27,6,138.56,831.36
281,282,2025-03-16,Product_50,7,137.45,962.15
282,283,2025-04-23,Product_31,12,167.54,2010.48
283,284,2025-04-14,Product_15,3,129.4,388.2
284,285,2025-12-06,Product_23,14,128.6,1800.4
285,286,2025-09-11,Product_24,19,158.83,3017.77
286,287,2025-08-15,Product_44,16,112.68,1802.88
287,288,2025-04-22,Product_13,7,15.46,108.22
288,289,2025-04-09,Product_22,8,140.27,1122.16
289,290,2025-06-02,Product_43,18,111.5,2007.0
290,291,2025-12-15,Product_37,13,152.11,1977.43
291,292,2025-12-04,Product_33,9,150.33,1352.97
292,293,2025-07-13,Product_3,10,89.86,898.6
293,294,2025-11-06,Product_19,9,203.63,1832.67
294,295,2025-06-12,Product_23,15,143.38,2150.7
295,296,2025-07-27,Product_29,20,127.35,2547.0
296,297,2025-06-18,Product_30,2,92.79,185.58
297,298,2025-06-10,Product_39,13,162.82,2116.66
298,299,2025-03-09,Product_44,2,111.26,222.52
299,300,2025-10-16,Product_47,19,100.31,1905.89
300,301,2025-10-04,Product_25,2,191.3,382.6
301,302,2025-10-31,Product_37,3,165.34,496.02
302,303,2025-05-15,Product_47,6,109.98,659.88
303,304,2025-07-14,Product_8,3,162.92,488.76
304,305,2025-05-08,Product_42,10,64.38,643.8
305,306,2025-02-02,Product_16,6,109.11,654.66
306,307,2025-06-25,Product_8,16,153.58,2457.28
307,308,2025-01-22,Product_1,17,127.44,2166.48
308,309,2025-08-26,Product_44,19,104.93,1993.67
309,310,2025-06-07,Product_5,3,192.09,576.27
310,311,2025-02-07,Product_3,18,96.48,1736.64
311,312,2025-08-18,Product_1,7,124.4,870.8
312,313,2025-12-31,Product_4,9,146.47,1318.23
313,314,2025-02-20,Product_40,20,45.07,901.4
314,315,2025-09-21,Product_35,12,159.52,1914.24
315,316,2025-10-10,Product_32,5,48.67,243.35
316,317,2025-01-27,Product_42,3,68.8,206.4
317,318,2025-08-14,Product_34,11,177.17,1948.87
318,319,2025-10-04,Product_43,4,108.93,435.72
319,320,2025-10-13,Product_25,5,206.16,1030.8
320,321,2025-04-07,Product_10,1,73.74,73.74
321,322,2025-10-11,Product_21,18,32.2,579.6
322,323,2025-11-13,Product_46,12,87.89,1054.68
323,324,2025-10-31,Product_39,13,171.56,2230.28
324,325,2025-05-27,Product_27,9,133.36,1200.24
325,326,2025-01-04,Product_27,2,119.92,239.84
326,327,2025-02-04,Product_2,5,214.71,1073.55
327,328,2025-07-11,Product_41,13,36.9,479.7
328,329,2025-02-18,Product_48,16,12.13,194.08
329,330,2025-01-17,Product_13,16,14.86,237.76
330,331,2025-06-21,Product_9,3,49.41,148.23
331,332,2025-08-08,Product_36,4,137.86,551.44
332,333,2025-06-07,Product_22,11,170.49,1875.39
333,334,2025-02-15,Product_42,14,58.15,814.1
334,335,2025-01-06,Product_26,3,149.74,449.22
335,336,2025-04-09,Product_12,16,119.81,1916.96
336,337,2025-08-21,Product_17,15,188.12,2821.8
337,338,2025-02-06,Product_14,10,192.94,1929.4
338,339,2025-10-07,Product_14,9,199.11,1791.99
339,340,2025-12-15,Product_34,11,181.88,2000.68
340,341,2025-10-29,Product_20,16,109.49,1751.84
341,342,2025-06-30,Product_11,10,103.7,1037.0
342,343,2025-04-05,Product_16,17,101.61,1727.37
343,344,2025-04-09,Product_31,19,168.71,3205.49
344,345,2025-07-07,Product_6,2,132.48,264.96
345,346,2025-04-26,Product_19,2,198.42,396.84
346,347,2025-07-10,Product_37,6,143.81,862.86
347,348,2025-09-10,Product_4,19,146.92,2791.48
348,349,2025-06-10,Product_47,8,96.66,773.28
349,350,2025-09-13,Product_4,3,166.98,500.94
350,351,2025-11-19,Product_20,14,116.88,1636.32
351,352,2025-05-08,Product_10,16,73.82,1181.12
352,353,2025-01-18,Product_24,1,170.19,170.19
353,354,2025-10-08,Product_35,3,157.46,472.38
354,355,2025-08-11,Product_26,18,160.37,2886.66
355,356,2025-02-23,Product_37,9,137.9,1241.1
356,357,2025-02-27,Product_38,6,103.72,622.32
357,358,2025-11-19,Product_21,1,33.0,33.0
358,359,2025-12-26,Product_40,10,49.77,497.7
359,360,2025-06-23,Product_39,6,185.26,1111.56
360,361,2025-10-07,Product_21,12,31.8,381.6
361,362,2025-04-24,Product_10,4,75.18,300.72
362,363,2025-10-15,Product_38,13,106.92,1389.96
363,364,2025-12-08,Product_46,17,84.71,1440.07
364,365,2025-05-31,Product_4,8,159.61,1276.88
365,366,2025-05-07,Product_45,20,165.11,3302.2
366,367,2025-06-04,Product_20,3,111.08,333.24
367,368,2025-09-30,Product_17,12,197.14,2365.68
368,369,2025-04-14,Product_7,7,80.23,561.61
369,370,2025-10-26,Product_4,12,157.73,1892.76
370,371,2025-09-03,Product_29,2,130.38,260.76
371,372,2025-06-25,Product_14,14,196.02,2744.28
372,373,2025-02-08,Product_3,5,88.24,441.2
373,374,2025-06-19,Product_24,9,165.45,1489.05
374,375,2025-09-04,Product_37,11,141.48,1556.28
375,376,2025-01-26,Product_16,5,106.82,534.1
376,377,2025-12-21,Product_4,3,146.45,439.35
377,378,2025-11-02,Product_24,17,167.94,2854.98
378,379,2025-01-13,Product_34,2,192.7,385.4
379,380,2025-11-12,Product_30,1,96.23,96.23
380,381,2025-11-09,Product_18,7,98.96,692.72
381,382,2025-02-05,Product_19,14,206.24,2887.36
382,383,2025-06-22,Product_31,5,168.12,840.6
383,384,2025-01-20,Product_19,19,189.84,3606.96
384,385,2025-11-17,Product_49,11,87.25,959.75
385,386,2025-09-21,Product_46,2,91.62,183.24
386,387,2025-05-22,Product_19,8,212.57,1700.56
387,388,2025-05-23,Product_22,9,145.66,1310.94
388,389,2025-04-02,Product_24,3,170.12,510.36
389,390,2025-12-20,Product_45,2,172.41,344.82
390,391,2025-11-18,Product_12,7,121.97,853.79
391,392,2025-10-15,Product_30,5,82.29,411.45
392,393,2025-08-03,Product_38,5,89.62,448.1
393,394,2025-12-08,Product_31,20,180.71,3614.2
394,395,2025-02-20,Product_36,13,146.8,1908.4
395,396,2025-06-02,Product_19,20,184.93,3698.6
396,397,2025-07-05,Product_48,6,12.68,76.08
397,398,2025-03-04,Product_45,20,177.74,3554.8
398,399,2025-07-09,Product_36,18,152.03,2736.54
399,400,2025-05-05,Product_30,2,95.02,190.04
400,401,2025-05-30,Product_49,6,85.49,512.94
401,402,2025-11-10,Product_33,9,140.48,1264.32
402,403,2025-02-27,Product_18,3,98.09,294.27
403,404,2025-12-08,Product_49,1,86.64,86.64
404,405,2025-11-01,Product_28,1,158.63,158.63
405,406,2025-06-29,Product_47,19,97.59,1854.21
406,407,2025-06-19,Product_11,5,112.02,560.1
407,408,2025-11-22,Product_45,13,159.03,2067.39
408,409,2025-09-28,Product_33,19,140.89,2676.91
409,410,2025-02-23,Product_17,12,179.57,2154.84
410,411,2025-04-11,Product_6,16,126.26,2020.16
411,412,2025-09-21,Product_4,19,157.44,2991.36
412,413,2025-02-22,Product_20,3,109.42,328.26
413,414,2025-03-01,Product_48,12,12.92,155.04
414,415,2025-04-18,Product_47,5,95.75,478.75
415,416,2025-01-05,Product_27,2,121.0,242.0
416,417,2025-04-13,Product_15,7,145.76,1020.32
417,418,2025-07-15,Product_6,13,141.78,1843.14
418,419,2025-09-19,Product_47,15,102.15,1532.25
419,420,2025-12-31,Product_14,3,183.9,551.7
420,421,2025-12-16,Product_11,20,123.27,2465.4
421,422,2025-02-16,Product_39,5,170.45,852.25
422,423,2025-12-21,Product_9,8,48.26,386.08
423,424,2025-11-07,Product_26,1,163.14,163.14
424,425,2025-11-04,Product_16,8,105.08,840.64
425,426,2025-05-24,Product_5,18,170.2,3063.6
426,427,2025-09-26,Product_10,20,71.31,1426.2
427,428,2025-05-04,Product_50,16,140.91,2254.56
428,429,2025-04-16,Product_3,18,84.86,1527.48
429,430,2025-06-07,Product_13,20,13.19,263.8
430,431,2025-05-27,Product_43,12,106.85,1282.2
431,432,2025-05-25,Product_49,13,93.99,1221.87
432,433,2025-04-30,Product_30,13,80.35,1044.55
433,434,2025-11-15,Product_45,10,182.23,1822.3
434,435,2025-10-02,Product_6,7,140.15,981.05
435,436,2025-04-02,Product_17,14,205.46,2876.44
436,437,2025-02-27,Product_45,16,180.48,2887.68
437,438,2025-12-12,Product_19,15,194.43,2916.45
438,439,2025-08-17,Product_42,12,60.37,724.44
439,440,2025-04-27,Product_35,9,138.97,1250.73
440,441,2025-11-14,Product_46,8,82.35,658.8
441,442,2025-10-06,Product_26,18,164.15,2954.7
442,443,2025-05-07,Product_5,18,167.61,3016.98
443,444,2025-05-09,Product_29,13,133.54,1736.02
444,445,2025-02-27,Product_37,18,151.43,2725.74
445,446,2025-05-02,Product_20,15,116.2,1743.0
446,447,2025-01-01,Product_49,4,82.39,329.56
447,448,2025-08-27,Product_21,17,28.57,485.69
448,449,2025-10-17,Product_10,5,65.88,329.4
449,450,2025-04-06,Product_5,16,189.79,3036.64
450,451,2025-05-06,Product_36,9,146.69,1320.21
451,452,2025-04-28,Product_6,10,132.7,1327.0
452,453,2025-02-17,Product_26,18,147.36,2652.48
453,454,2025-03-30,Product_4,17,146.93,2497.81
454,455,2025-08-25,Product_39,18,162.53,2925.54
455,456,2025-09-29,Product_39,7,191.64,1341.48
456,457,2025-07-08,Product_50,4,140.64,562.56
457,458,2025-07-11,Product_35,5,147.83,739.15
458,459,2025-03-10,Product_1,16,127.32,2037.12
459,460,2025-10-05,Product_24,3,149.01,447.03
460,461,2025-12-15,Product_36,18,148.67,2676.06
461,462,2025-09-04,Product_6,14,148.91,2084.74
462,463,2025-03-17,Product_41,15,33.22,498.3
463,464,2025-06-03,Product_46,17,91.34,1552.78
464,465,2025-05-24,Product_44,1,102.62,102.62
465,466,2025-03-27,Product_31,17,171.1,2908.7
466,467,2025-07-04,Product_20,11,98.9,1087.9
467,468,2025-10-12,Product_24,17,154.99,2634.83
468,469,2025-08-08,Product_25,14,199.54,2793.56
469,470,2025-03-10,Product_36,20,155.03,3100.6
470,471,2025-02-16,Product_21,19,32.37,615.03
471,472,2025-04-04,Product_30,7,93.9,657.3
472,473,2025-08-26,Product_24,13,166.99,2170.87
473,474,2025-07-23,Product_44,18,100.02,1800.36
474,475,2025-08-06,Product_42,14,64.06,896.84
475,476,2025-12-07,Product_30,1,80.84,80.84
476,477,2025-02-08,Product_22,7,160.97,1126.79
477,478,2025-04-10,Product_28,8,188.45,1507.6
478,479,2025-10-16,Product_7,18,81.85,1473.3
479,480,2025-09-11,Product_35,9,155.92,1403.28
480,481,2025-08-10,Product_28,1,177.46,177.46
481,482,2025-12-23,Product_14,17,192.74,3276.58
482,483,2025-01-23,Product_10,19,70.65,1342.35
483,484,2025-09-07,Product_16,6,101.17,607.02
484,485,2025-01-10,Product_16,3,94.71,284.13
485,486,2025-09-03,Product_31,5,168.21,841.05
486,487,2025-11-21,Product_42,2,58.02,116.04
487,488,2025-04-10,Product_25,20,193.88,3877.6
488,489,2025-10-17,Product_13,4,13.09,52.36
489,490,2025-06-29,Product_6,10,149.38,1493.8
490,491,2025-08-11,Product_44,10,107.5,1075.0
491,492,2025-09-07,Product_9,11,50.64,557.04
492,493,2025-05-27,Product_45,16,162.96,2607.36
493,494,2025-04-06,Product_36,17,144.21,2451.57
494,495,2025-09-14,Product_43,16,120.83,1933.28
495,496,2025-11-21,Product_20,7,98.38,688.66
496,497,2025-01-04,Product_18,16,88.83,1421.28
497,498,2025-01-16,Product_43,3,117.22,351.66
498,499,2025-10-07,Product_21,16,29.17,466.72
499,500,2025-12-02,Product_4,8,140.23,1121.84
500,501,2025-09-04,Product_50,12,129.39,1552.68
501,502,2025-09-15,Product_33,3,133.89,401.67
502,503,2025-06-09,Product_27,17,128.3,2181.1
503,504,2025-12-06,Product_7,18,83.42,1501.56
504,505,2025-06-01,Product_6,11,150.01,1650.11
505,506,2025-06-27,Product_15,4,150.43,601.72
506,507,2025-06-12,Product_18,16,97.16,1554.56
507,508,2025-02-02,Product_32,17,53.38,907.46
508,509,2025-06-28,Product_11,9,122.15,1099.35
509,510,2025-04-11,Product_20,6,101.39,608.34
510,511,2025-09-25,Product_24,20,168.57,3371.4
511,512,2025-11-19,Product_15,2,150.6,301.2
512,513,2025-03-06,Product_48,9,13.16,118.44
513,514,2025-06-17,Product_7,6,89.34,536.04
514,515,2025-11-26,Product_21,3,30.1,90.3
515,516,2025-02-12,Product_42,20,63.26,1265.2
516,517,2025-02-13,Product_26,6,166.78,1000.68
517,518,2025-10-12,Product_44,7,96.99,678.93
518,519,2025-01-12,Product_14,1,200.27,200.27
519,520,2025-04-05,Product_37,1,145.05,145.05
520,521,2025-10-29,Product_21,5,29.46,147.3
521,522,2025-09-10,Product_18,6,86.25,517.5
522,523,2025-08-30,Product_5,13,158.98,2066.74
523,524,2025-02-04,Product_3,2,89.22,178.44
524,525,2025-08-03,Product_23,15,131.16,1967.4
